time,sensor0,sensor1,sensor2,sensor32020-08-12 15:30:35,1.965758,7.622927,6.524528,10.133774
2020-08-12 15:30:36,2.200507,1.349299,12.876478,15.714710
2020-08-12 15:30:37,4.203280,7.020216,10.811137,16.256312
2020-08-12 15:30:38,3.346386,2.511399,8.767793,2.130989
2020-08-12 15:30:39,3.311732,6.213764,6.197738,3.553911
2020-08-12 15:30:40,2.349478,3.908849,8.193789,10.186791
2020-08-12 15:30:41,0.777355,4.668564,10.792773,13.383849
2020-08-12 15:30:42,4.034229,1.028845,4.462504,11.215500
2020-08-12 15:30:43,2.152144,1.054522,9.891819,10.845995
2020-08-12 15:30:44,2.924532,2.064946,1.434796,5.269118
2020-08-12 15:30:45,0.224885,8.887622,9.251634,0.672087
2020-08-12 15:30:46,3.709962,1.002519,12.661576,10.072349
2020-08-12 15:30:47,1.796600,5.407939,11.991859,2.580573
2020-08-12 15:30:48,3.817088,3.222656,0.377198,1.776395
2020-08-12 15:30:49,4.719591,6.858947,0.930948,1.051316
2020-08-12 15:30:50,2.376465,3.707420,1.739880,9.221751
2020-08-12 15:30:51,1.481954,5.756889,3.337183,15.059626
2020-08-12 15:30:52,3.827379,4.409428,3.769610,16.769867
2020-08-12 15:30:53,4.887352,0.040885,2.184291,10.706809
2020-08-12 15:30:54,2.130445,5.651426,7.435255,1.528681
2020-08-12 15:30:55,3.158273,8.804230,2.850544,14.783642
2020-08-12 15:30:56,0.483282,8.195205,9.350357,4.874976
2020-08-12 15:30:57,2.359708,4.255120,3.782586,8.102255
2020-08-12 15:30:58,4.172230,4.958475,6.196120,7.544713
2020-08-12 15:30:59,4.694004,1.581951,11.665992,12.290669
2020-08-12 15:31:00,4.840912,2.676193,3.922707,16.112452
2020-08-12 15:31:01,4.414214,8.879881,5.258824,9.926125
2020-08-12 15:31:02,2.797191,7.436995,10.625500,5.559828
2020-08-12 15:31:03,2.861684,8.035380,6.711035,0.575405
2020-08-12 15:31:04,0.045127,6.723537,9.038873,7.128015
2020-08-12 15:31:05,3.400936,7.474774,2.932774,13.299689
2020-08-12 15:31:06,1.188702,5.189828,3.515817,11.719891
2020-08-12 15:31:07,0.818724,1.569344,11.206420,11.982367
2020-08-12 15:31:08,1.918488,5.515467,6.907017,5.510786
2020-08-12 15:31:09,1.636555,4.900440,3.257585,3.019775
2020-08-12 15:31:10,4.195869,3.159081,8.545882,3.923177
2020-08-12 15:31:11,3.602246,6.277511,4.888643,2.442786
2020-08-12 15:31:12,4.028143,4.955131,10.988756,0.034738
2020-08-12 15:31:13,4.999144,1.504006,0.067065,13.875860
2020-08-12 15:31:14,3.171363,4.028107,3.434722,9.526956
2020-08-12 15:31:15,3.426443,7.927593,1.092109,6.892432
2020-08-12 15:31:16,0.592607,5.901632,4.961602,4.958979
2020-08-12 15:31:17,4.631583,5.217543,8.981592,2.876059
2020-08-12 15:31:18,2.193646,0.049570,2.338543,6.820675
2020-08-12 15:31:19,0.012656,5.322633,8.207761,4.788884
2020-08-12 15:31:20,2.157192,8.944818,11.722544,7.037566
2020-08-12 15:31:21,0.404223,1.497328,3.585586,6.783249
2020-08-12 15:31:22,4.406463,6.331516,10.636787,2.773388
2020-08-12 15:31:23,4.000065,4.803042,7.503517,16.166581
2020-08-12 15:31:24,0.594346,1.735367,12.676363,10.623947
2020-08-12 15:31:25,1.215467,5.537352,12.110430,7.728831
2020-08-12 15:31:26,4.227740,4.763396,3.414110,5.229717
2020-08-12 15:31:27,1.683310,5.292568,5.609655,9.680518
2020-08-12 15:31:28,3.800817,2.229258,0.161556,14.729452
2020-08-12 15:31:29,2.089116,6.084647,2.063261,0.050360
2020-08-12 15:31:30,4.061196,0.285389,4.493721,6.684514
2020-08-12 15:31:31,0.279947,5.387621,11.886709,4.684764
2020-08-12 15:31:32,0.670987,8.869036,2.320618,6.903554
2020-08-12 15:31:33,2.969228,0.138189,2.371794,15.201222
2020-08-12 15:31:34,2.508052,8.656986,6.342953,15.495898
2020-08-12 15:31:35,3.446646,0.880879,10.194978,2.887823
2020-08-12 15:31:36,3.208242,8.675859,7.950512,9.868042
2020-08-12 15:31:37,0.678898,2.918256,8.149436,0.450700
2020-08-12 15:31:38,3.744219,6.198919,6.412708,8.308130
2020-08-12 15:31:39,1.656619,3.055285,6.602716,15.589488
2020-08-12 15:31:40,4.934171,4.353995,6.365784,5.129529
2020-08-12 15:31:41,0.671758,4.339562,7.477667,5.403343
2020-08-12 15:31:42,0.662921,1.373269,7.695200,0.101199
2020-08-12 15:31:43,3.019943,7.493755,11.399374,2.879436
2020-08-12 15:31:44,4.989109,1.382142,0.556494,12.214812
2020-08-12 15:31:45,3.855645,4.601512,2.236157,12.197643
2020-08-12 15:31:46,2.883927,5.858275,3.875389,4.370277
2020-08-12 15:31:47,2.304799,7.603019,9.853151,6.243938
2020-08-12 15:31:48,0.764142,5.688615,2.006933,6.621762
2020-08-12 15:31:49,0.579593,4.394069,5.787951,0.789553
2020-08-12 15:31:50,4.008450,4.402997,2.737217,10.213159
2020-08-12 15:31:51,4.509954,2.578147,7.345339,6.615690
2020-08-12 15:31:52,3.794069,6.293503,1.472183,2.615035
2020-08-12 15:31:53,4.560682,2.232802,9.084727,1.428563
2020-08-12 15:31:54,2.071785,2.478125,8.319190,0.855490
2020-08-12 15:31:55,1.162269,1.987906,8.070559,0.779256
2020-08-12 15:31:56,4.401679,2.942639,8.078739,6.027614
2020-08-12 15:31:57,1.317954,2.637205,10.570817,16.206346
2020-08-12 15:31:58,2.860103,5.403087,12.424485,7.628088
2020-08-12 15:31:59,0.212909,1.202910,8.029102,10.807228
2020-08-12 15:32:00,2.164254,8.802683,1.308417,16.711865
2020-08-12 15:32:01,3.437833,7.524635,1.062453,13.803181
2020-08-12 15:32:02,3.223927,8.364159,11.398605,3.159343
2020-08-12 15:32:03,2.638103,0.971443,0.324169,10.051887
2020-08-12 15:32:04,3.079528,5.589431,11.344860,5.455902
2020-08-12 15:32:05,3.832425,4.182404,1.621407,4.584450
2020-08-12 15:32:06,0.346662,8.667707,3.025960,7.725586
2020-08-12 15:32:07,1.997833,3.889454,6.859521,9.111647
2020-08-12 15:32:08,1.631579,1.542060,1.342152,9.277399
2020-08-12 15:32:09,4.915797,1.982789,8.127009,12.750410
2020-08-12 15:32:10,2.593314,4.742407,5.308632,2.384418
2020-08-12 15:32:11,2.958559,0.523836,0.276431,10.842884
2020-08-12 15:32:12,3.708289,1.898171,10.735746,12.502260
2020-08-12 15:32:13,2.219884,3.988909,12.950555,5.230848
2020-08-12 15:32:14,3.421592,0.178070,8.472358,3.093661
2020-08-12 15:32:15,0.884146,8.148122,6.845616,5.204833
2020-08-12 15:32:16,3.007211,4.692695,10.878306,8.868124
2020-08-12 15:32:17,3.520044,4.174380,10.480073,0.446541
2020-08-12 15:32:18,3.558543,8.737510,4.754495,10.150131
2020-08-12 15:32:19,0.739448,7.094020,6.762592,14.339968
2020-08-12 15:32:20,3.027698,4.816953,4.323474,9.449811
2020-08-12 15:32:21,2.496307,0.991366,12.102137,11.376457
2020-08-12 15:32:22,0.750999,8.025947,9.207931,11.709096
2020-08-12 15:32:23,3.631443,1.765596,4.770606,11.169058
2020-08-12 15:32:24,1.197481,3.280136,1.748324,0.059902
2020-08-12 15:32:25,1.513606,3.707210,2.547236,9.301841
2020-08-12 15:32:26,4.258597,3.571094,12.912240,11.086407
2020-08-12 15:32:27,3.113598,3.296341,11.933220,6.369583
2020-08-12 15:32:28,0.067752,7.083911,8.242663,12.403258
2020-08-12 15:32:29,0.409894,0.044880,0.530585,2.622960
2020-08-12 15:32:30,0.158015,6.149654,5.550196,5.814899
2020-08-12 15:32:31,0.439163,1.063439,3.957440,4.814540
2020-08-12 15:32:32,3.928044,3.372868,8.337125,2.383402
2020-08-12 15:32:33,0.415164,1.606315,8.265832,10.781055
2020-08-12 15:32:34,1.458875,5.848413,11.902040,3.148047
2020-08-12 15:32:35,3.744360,5.286934,11.044586,2.720257
2020-08-12 15:32:36,3.531496,3.003918,10.403612,16.338071
2020-08-12 15:32:37,4.480750,8.694820,1.831940,11.152766
2020-08-12 15:32:38,3.400017,0.895153,3.927385,15.520962
2020-08-12 15:32:39,3.599078,5.162126,9.104595,4.940978
2020-08-12 15:32:40,1.475368,7.192745,10.618244,10.691736
2020-08-12 15:32:41,4.790218,4.202038,0.902912,14.081116
2020-08-12 15:32:42,4.180948,4.573065,1.012101,7.704533
2020-08-12 15:32:43,3.261836,4.038824,8.302767,6.155588
2020-08-12 15:32:44,4.410051,5.090546,12.332086,8.771248
2020-08-12 15:32:45,4.067680,2.776724,3.527854,3.367804
2020-08-12 15:32:46,2.945509,0.188648,2.597626,6.044414
2020-08-12 15:32:47,3.584049,2.162511,2.179734,6.883561
2020-08-12 15:32:48,2.929652,4.420770,7.414925,4.722411
2020-08-12 15:32:49,2.726853,3.345176,5.477765,1.860259
2020-08-12 15:32:50,1.269202,7.978590,9.551255,16.805418
2020-08-12 15:32:51,2.012328,8.282601,12.535751,6.362745
2020-08-12 15:32:52,3.413391,8.506591,12.260555,2.974153
